title_id,title,region,category
ULJM-06097,Musou Orochi 2 Special,Japan,Games
ULJS-00059,Pilot ni Narou! Flying All Stars,Japan,Games
ULJS-19054,Tekken 6,Japan,Games
ULJS-00075,Valhalla Knights,Japan,Games
ULJM-06161,World Soccer Winning Eleven 2013,Japan,Games
ULJM-05373,Yu-Gi-Oh! Duel Monsters GX: Tag Force 3,Japan,Games
ULJM-05129,007: Russia yori Ai o Komete,Japan,Games
ULJM-06112,Airou de Puzzle,Japan,Games
ULJM-06043,Amnesia Later,Japan,Games
ULJM-05138,Carnage Heart Portable,Japan,Games
ULJS-00323,Criminal Girls,Japan,Games
ULJS-00337,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei,Japan,Games
ULJS-00220,Hagane no Renkinjutsushi: Fullmetal Alchemist: Senaka o Takuseshi Mono,Japan,Games
ULJM-05497,Heart no Kuni no Alice: Wonderful Wonder World (Disc 1),Japan,Games
ULJM-05498,Heart no Kuni no Alice: Wonderful Wonder World (Disc 2),Japan,Games
ULJM-05678,Jikkyou Powerful Pro Yakyuu 2010,Japan,Games
ULJM-05965,Ken to Mahou to Gakuen Mono. Final: Shinnyuusei wa Ohime-sama!,Japan,Games
ULJM-05334,Memories Off,Japan,Games
ULJS-00047,Namco Museum Vol. 2,Japan,Games
ULJM-05778,NBA 2K11,Japan,Games
UCJS-10080,Nippon no Asoko de,Japan,Games
ULJM-05126,Nouryoku Trainer Portable 2,Japan,Games
ULJM-05464,Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable,Japan,Games
ULJS-00326,Sengoku Efuda Yuugi: Hototogisu Tairan,Japan,Games
ULJM-05637,Shin Sangoku Musou: Multi Raid 2,Japan,Games
ULJS-00061,Shin Seiki Evangelion 2: Tsukurareshi Sekai: Another Cases,Japan,Games
ULJM-05095,Winning Post 6 2006,Japan,Games
ULJM-05312,Winning Post 6 2006,Japan,Games
UCJS-10013,Yarudora Portable: Kisetsu o Dakishimete,Japan,Games
UCJS-10015,Yarudora Portable: Yukiwari no Hana,Japan,Games
ULJM-05451,Fate/Unlimited Codes Portable,Japan,Games
ULJM-05850,BlazBlue: Continuum Shift II,Japan,Games
ULJM-05839,Gakuen Hetalia Portable,Japan,Games
UCJS-10100,Gran Turismo,Japan,Games
ULJM-05647,Otome wa Oanesama Boku ni Koi Shiteru Portable,Japan,Games
ULJM-05758,Sakura Sakura: Haru Urara,Japan,Games
ULJS-19050,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojo no Uta,Japan,Games
ULJS-00240,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,Japan,Games
ULJS-00180,Midnight Club: L.A. Remix,Japan,Games
ULJS-00196,Valhalla Knights 2: Battle Stance,Japan,Games
ULJM-05125,Boxer's Road 2: The Real,Japan,Games
UCJS-18013,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,Japan,Games
ULJM-05966,FIFA 12: World Class Soccer,Japan,Games
ULJS-00355,Gachitora! Abarenbou Kyoushi in High School,Japan,Games
UCAS-40158,Mawaskes: Based on Carton-kun,Asia,Games
ULJM-06115,Anohana: Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai.,Japan,Games
ULJS-00507,Bakemonogatari Portable,Japan,Games
ULJS-00508,Bakemonogatari Portable,Japan,Games
ULJS-00066,Plus Plumb 2 Again,Japan,Games
ULJS-00609,Storm Lover Kai!!,Japan,Games
ULJM-05701,Hanakisou,Japan,Games
ULJM-05829,Mizu no Senritsu,Japan,Games
ULJM-05646,2010 FIFA World Cup: Minami Africa Taikai,Japan,Games
ULJS-00518,All Kamen Rider: Rider Generation 2,Japan,Games
ULJS-00238,Battle Spirits: Kiseki no Hasha,Japan,Games
ULJM-05844,Busou Shinki: Battle Masters Mk. 2,Japan,Games
ULJS-00475,Kidou Senshi Gundam AGE: Universe Accel,Japan,Games
ULJM-05889,Mashiro Iro Symphony: Mutsu-no-hana,Japan,Games
ULJM-05030,Rockman Dash: Hagane no Boukenshin,Japan,Games
ULJM-05215,Rockman Dash: Hagane no Boukenshin,Japan,Games
ULJS-00498,Tiger & Bunny: On-Air Jack!,Japan,Games
ULJM-06085,Time Travelers,Japan,Games
ULJM-06376,Toukiden Kiwami,Japan,Games
ULJM-06226,Megpoid the Music#,Japan,Games
UCKS-45038,Ace Combat X: Skies of Deception,Korea,Games
UCKS-45067,Ace Combat X: Skies of Deception,Korea,Games
UCKS-45071,Coded Soul: Gyeseungdoeneun Idea,Korea,Games
UCKS-45107,Dissidia Final Fantasy,Korea,Games
ULKS-46153,FIFA 08,Korea,Games
ULKS-46008,Flowars,Korea,Games
UCKS-45131,Jak and Daxter: The Lost Frontier,Korea,Games
ULKS-46255,Silhwang Powerful Pro Yagu 2010,Korea,Games
UCKS-45162,Lord of Arcana,Korea,Games
UCKS-45142,Echoshift,Korea,Games
ULKS-46249,Pro Yagu Spirits 2010,Korea,Games
ULKS-46281,Pro Yagu Spirits 2012,Korea,Games
UCKS-45128,SOCOM: U.S. Navy SEALs: Fireteam Bravo 3,Korea,Games
ULKS-46115,Thrillville: Off the Rails,Korea,Games
ULKS-46018,Win-TOEIC Beginners' LC,Korea,Games
ULKS-46236,DJ Max Portable 3,Korea,Games
ULJS-00272,Marriage Royale: Prism Story,Japan,Games
ULJM-06050,Abunai: Koi no Sousa Shitsu,Japan,Games
UCJS-10111,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu!,Japan,Games
ULJM-06309,Glass Heart Princess Platinum,Japan,Games
ULKS-46231,Assassin's Creed: Bloodlines,Korea,Games
ULKS-46054,Exit,Korea,Games
ULKS-46158,Gundam Battle Chronicle,Korea,Games
ULKS-46082,Oh's Talk English (Disc 1),Korea,Games
ULKS-46083,Oh's Talk English (Disc 2),Korea,Games
ULKS-46100,Tokobot,Korea,Games
ULKS-46016,Coded Gun,Korea,Games
ULKS-46248,Dante's Inferno,Korea,Games
ULJM-05614,Himawari: Pebble in the Sky Portable,Japan,Games
ULJS-00255,Last Escort: Club Katze,Japan,Games
ULJM-05866,S.Y.K Renshouden Portable,Japan,Games
ULJM-05809,Starry Sky: In Autumn Portable,Japan,Games
ULKS-46117,The Sims 2: Pets,Korea,Games
ULJM-06172,Tokyo Yamanote Boys Portable: Super Mint Disc,Japan,Games
ULJS-00346,Vitamin X to Z,Japan,Games
ULJS-00450,Fate/Extra CCC,Japan,Games
ULJS-00534,Kokoro Connect: Yochi Random,Japan,Games
ULJS-00051,Minna no Chizu,Japan,Applications
ULJS-00396,Storm Lover Natsukoi!!,Japan,Games
ULJM-05034,Bomberman Portable,Japan,Games
ULJM-05023,Bomberman: Panic Bomber,Japan,Games
ULJM-05579,Gurumin,Japan,Games
ULJM-05037,Rockman Dash 2: Episode 2: Ooinaru Isan,Japan,Games
ULJM-05216,Rockman Dash 2: Episode 2: Ooinaru Isan,Japan,Games
UCJS-10091,Saru! Get You! Piposaru Senki,Japan,Games
ULJS-19005,Lumines,Japan,Games
ULJM-05017,Shutokou Battle,Japan,Games
ULJM-08051,Shutokou Battle,Japan,Games
ULJS-00445,Super Robot Taisen OG Saga: Masoukishin: The Lord of Elemental,Japan,Games
ULJM-05345,Mana-Khemia: Gakuen no Renkinjutsushi-tachi Portable +,Japan,Games
ULJM-05950,Mother Goose no Himitsu no Yakata: Blue Label,Japan,Games
UCED-00413/9677079,Syphon Filter: Dark Mirror,Europe,Demos
ULED-01539-/-7003769,Naruto Shippuden: Ultimate Ninja Impact,France,Demos
ULES-00199,Le Seigneur des Anneaux: Tactics,France,Games
ULJM-06291,Arcana Famiglia 2: La Storia della Arcana Famiglia,Japan,Games
ULJM-05453,Boku wa Koukuu Kanseikan: Airport Hero Shinchitose,Japan,Games
ULJM-05508,Kiniro no Corda 2f Encore,Japan,Games
UCAS-40279,NBA 10: The Inside,Asia,Games
ULAS-42076,NBA Live 07,Asia,Games
ULJM-05374,Neo Angelique Special,Japan,Games
ULES-01475#,FIFA 11,Europe,Games
ULES-01481#,FIFA 11,Portugal,Games
ULJS-00139,Minna no Chizu 3 (Disc 1),Japan,Applications
ULJS-00140,Minna no Chizu 3 (Disc 2),Japan,Games
ULJS-00132,Tales of Rebirth,Japan,Games
ULJS-19033,Tales of Rebirth,Japan,Games
ULJM-05426,Ayakashibito: Genyou Ibunroku Portable,Japan,Games
ULJM-05014,Dora-Slot: Shuyaku wa Zenigata,Japan,Games
ULJS-00201,Evangelion: Jo,Japan,Games
ULJS-00054,Every Extend Extra,Japan,Games
ULJM-05020,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable,Japan,Games
ULJS-00064,Shin Seiki Evangelion 2: Tsukurareshi Sekai: Another Cases,Japan,Games
ULJM-05114,WRC: FIA World Rally Championship,Japan,Games
UCJS-10025,Yarudora Portable: Blood the Last Vampire,Japan,Games
UCJS-10044,Blood+: Final Piece: Saigo no Kakera,Japan,Games
ULJM-06144,Genroh,Japan,Games
ULJM-06205,SuGirly Wish Limited,Japan,Games
UCJS-10109,Yuusha no Kuse ni Namaikida :3D,Japan,Games
ULES-01571,FIFA 13,Portugal,Games
ULJM-05476,Ken to Mahou to Gakuen Mono. 2,Japan,Games
ULJS-00303,Summon Night 3,Japan,Games
ULJM-05477,Shin Seiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Japan,Games
ULUS-10546,PES 2011: Pro Evolution Soccer,Canada,Games
ULJM-05276,Kaitou Apricot Portable,Japan,Games
ULJM-05084,Densha de Go! Pocket: Chuuousen-hen,Japan,Games
ULJM-05638,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,Japan,Games
ULJM-05297,Grand Theft Auto: Vice City Stories,Japan,Games
ULJS-00087,Intelligent License 2,Japan,Games
ULJM-05876,"Iza, Shutsujin! Koi Ikusa",Japan,Games
ULUS-10456,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",USA,Preproduction
ULJM-05561,Fuuun Shinsengumi Bakumatsuden Portable,Japan,Games
ULJM-05059,Tiger Woods PGA Tour 06,Japan,Games
ULJM-06046,Elkrone no Atelier: Dear for Otomate,Japan,Games
ULES-01385,Dante's Inferno,France,Games
ULES-00735,Disney/Pixar Ratatouille,Netherlands,Games
ULES-00397,Le Parrain,France,Games
UCJS-10047,Tenchi no Mon 2: Busouden,Japan,Games
UCKS-45010,MLB,Korea,Games
ULKS-46002,Puzzle Bobble Pocket,Korea,Games
ULJM-05205,Daisenryaku Portable 2,Japan,Games
ULES-01168,Tube Mania,Europe,Games
ULES-01131,Tube Mania,France,Games
ULES-01055,Warriors Orochi,France,Games
ULES-00341,FIFA World Cup Germany 2006,France,Games
UCES-01201,Buzz! Brain of the World,Europe,Games
ULJM-05902,Nobunaga no Yabou: Soutenroku with Power-Up Kit,Japan,Games
ULJM-05171,Boku wa Koukuu Kanseikan: Airport Hero Naha,Japan,Games
ULJS-00269,Ginsei Shougi Portable,Japan,Games
ULJM-05954,Shirogane no Cal to Aoi no Joou,Japan,Games
ULKS-46151,Worms: Open Warfare 2,Korea,Games
ULKS-46195,WWE SmackDown vs. Raw 2009,Korea,Games
ULKS-46260,WWE SmackDown vs. Raw 2011,Korea,Games
ULKS-46268,Ultimate Ghosts'n Goblins,Korea,Games
ULJM-05130,Gitaroo Man Lives!,Japan,Games
ULES-00605,Dynasty Warriors Vol. 2,France,Games
ULES-00331,L'Entraîneur 2006: Championship Manager,France,Games
ULES-01309,NBA Live 10,France,Games
ULES-00298,Samurai Warriors: State of War,France,Games
ULJS-00556,Toaru Majutsu to Kagaku no Ensemble,Japan,Games
UCUS-98646/0.30,Killzone: Liberation,USA,Games
ULJM-06206,Jikkyou Powerful Pro Yakyuu 2012: Ketteiban,Japan,Games
UCJS-10031,XI Coliseum,Japan,Games
ULJM-05341,Winning Post 6 2008,Japan,Games
ULES-01480#,FIFA 11,Russia,Games
ULJM-05704,Corpse Party: Blood Covered: Repeated Fear,Japan,Games
ULJS-00514,World Neverland: Nalulu Oukoku Monogatari,Japan,Games
ULES-01548,FIFA 12,Russia,Games
UCAS-40097,Bubble Bobble: Magical Tower Daisakusen,Asia,Games
ULJM-05045,Space Invaders: Galaxy Beat,Japan,Games
ULJM-05013,Shinten Makai: GOC IV Another Side,Japan,Games
ULUS-10473,FIFA Soccer 10,Canada,Games
ULJM-05625,Yoake Mae Yori Ruriiro na Portable,Japan,Games
ULJM-05540,Sengoku-hime: Senran ni Mau Otome-tachi,Japan,Games
UCES-01208,Buzz! Brain of Switzerland,Switzerland,Games
UCES-00886,Go!Explore,Germany,Applications
ULES-00559,Medal of Honor: Heroes,Germany,Games
ULES-01288,Transformers: Die Rache,Germany,Games
ULJM-05664,Uta no Prince-sama,Japan,Games
ULJM-06343,Chou no Doku Hana no Kusari: Taishou Tsuya Koi Ibun,Japan,Games
ULJM-06393,Omerta: Chinmoku no Okite: The Legacy,Japan,Games
ULJM-06389,PriPia: Prince Pia Carrot,Japan,Games
ULJM-06372,Urakata Hakuouki: Akatsuki no Shirabe,Japan,Games
ULES-01478#,FIFA 11,Germany,Games
ULJM-05335,Memories Off 2nd,Japan,Games
ULUS-10517,2010 FIFA World Cup South Africa,Canada,Games
ULUS-10596,FIFA Soccer 13,Canada,Games
UCES-01158,Buzz! Brain Bender,Scandinavia,Games
UCES-01034,Buzz! Master Quiz,Europe,Games
ULES-01073,Disney/Pixar WALL-E,Europe,Games
ULJM-05509,Hakuouki Portable,Japan,Games
ULJM-05083,Sangokushi VII,Japan,Games
ULJS-00403,Shinigami to Shoujo,Japan,Games
ULJM-06369,World Soccer Winning Eleven 2014: Aoki Samurai no Chousen,Japan,Games
ULES-01079,Disney-Pixar WALL-E,United Arab Emirates,Games
ULES-01599,Elminage Original,Europe,Games
ULJM-06207,Starry Sky: After Spring Portable,Japan,Games
ULJM-06227,"Starry Sky: After Spring Portable: Etsuran Shite Please ""Etsu Puritsu 2""",Japan,Bonus Discs
ULJM-05802,Bara no Ki ni: Bara no Hanasaku,Japan,Games
ULJM-06193,Wand of Fortune II FD: Kimi ni Sasageru Epilogue,Japan,Games
ULJM-05185,Aku Daikan Manyuki,Japan,Games
ULJS-00003,Armored Core: Formula Front,Japan,Games
ULJM-05611,Armored Core: Last Raven Portable,Japan,Games
ULJM-05552,Armored Core: Silent Line Portable,Japan,Games
ULJM-05698,Carnage Heart EXA,Japan,Games
ULJM-05649,Zero Pilot: Daisanji Sekai Taisen 1946,Japan,Games
ULJM-05957,Senjou no Valkyria 3 E2: Extra Edition,Japan,Games
ULES-00326,Disney/Pixar Cars,Norway,Games
ULES-00328,Disney/Pixar Cars,Denmark,Games
ULES-00742,Disney/Pixar Ratatouille,Denmark,Games
ULES-01589,FIFA 14: Legacy Edition,Germany,Games
ULKS-46136,Burnout Dominator,Korea,Games
ULKS-46027,Burnout Legends,Korea,Games
ULJM-05795,Togainu no Chi: T B P,Japan,Games
ULES-01173,Crash: Génération Mutant,Europe,Games
ULES-01576,Pro Evolution Soccer 2013,Europe,Games
ULES-00456,Tiger Woods PGA Tour 07,France,Games
ULES-00846,Tiger Woods PGA Tour 08,France,Games
UCET-00222/0.01,SOCOM: U.S. Navy SEALs: Fireteam Bravo,Europe,Preproduction
ULES-01263,Disney/Pixar Up,Europe,Games
ULES-01433,Fullmetal Alchemist: Brotherhood,France,Games
ULJM-05983,Phase D: Souka no Shou,Japan,Games
HONEY-004,Starry Sky: In Winter Portable,Japan,Games
ULJM-05861,Starry Sky: In Winter Portable,Japan,Games
ULES-01567,FIFA 13,Netherlands,Games
ULJM-06305,Hentai Ouji to Warawanai Neko.,Japan,Games
ULJS-00301,Simple 2000 Series Portable!! Vol. 1: The Mahjong,Japan,Games
ULJM-06340,-8,Japan,Games
ULJS-00011,Adventure Player,Japan,Games
ULJS-00019,School Rumble: Anesan Jiken desu!,Japan,Games
ULJS-00039,Simple 2500 Series Portable!! Vol. 4: The Unou Drill,Japan,Games
ULES-01493/POR,Patito Feo,Europe,Games
ULET-00317/0.01,Worms: Open Warfare,Europe,Preproduction
ULES-00173,Crash Tag Team Racing,Netherlands,Games
ULES-00322,Disney/Pixar Cars,Netherlands,Games
ULES-01594,FIFA 14,Netherlands,Games
ULES-01482#,FIFA 11,Netherlands,Games
ULES-00572,Scooby-Doo! Qui Regarde Qui?,France,Games
ULJM-05556,Saki Portable,Japan,Games
ULJM-05842,Sangokushi IX with Power-Up Kit,Japan,Games
ULJM-05151,Yu-Gi-Oh! Duel Monsters GX Tag Force,Japan,Games
ULKS-46235,Tekken 6,Korea,Games
ULAS-42214,Tekken 6,Asia,Games
ULUS-10587,FIFA Soccer 12,Canada,Games
ULES-00034,Tony Hawk's Underground 2 Remix,France,Games
UCES-01453,Buzz! The Ultimate Music Quiz,Scandinavia,Games
ULJM-06081,Persona 2: Batsu: Eternal Punishment,Japan,Games
UCET-01101,Secret Agent Clank,Europe,Preproduction
ULJM-06231,Issho ni Gohan. Portable,Japan,Games
UCES-01296,Buzz! Quiz World,Europe,Games
ULUS-10545,FIFA Soccer 11,Canada,Games
ULJM-05394,Memories Off #5: Togireta Film,Japan,Games
ULJM-05594,Memories Off: Sorekara,Japan,Games
ULJM-06040,Steins;Gate: Hiyoku Renri no Darling,Japan,Games
ULJS-00559,Gintama no Sugoroku,Japan,Games
ULJS-00375,Summon Night 4,Japan,Games
ULJS-00159,Sengoku Efuda Yuugi: Hototogisu Ran,Japan,Games
ULJM-05038,Sangokushi VI,Japan,Games
ULJM-05289,NBA Live 08,Japan,Games
ULJM-05381,Chuumon Shiyouze! Oretachi no Sekai,Japan,Games
ULJS-00157,Katekyoo Hitman Reborn! Battle Arena,Japan,Games
ULJS-00371,Suzumiya Haruhi no Tsuisou,Japan,Games
UCES-01485,Buzz! The Ultimate Music Quiz,Greece,Games
ULES-01259,Disney/Pixar Up,Greece,Games
ULUS-10231,Arthur and the Invisibles,USA,Preproduction
ULJM-05805,Umezawa Yukari no Yasashii Igo,Japan,Games
ULJS-19027,Eiyuu Densetsu Gagharv Trilogy: Akai Shizuku,Japan,Games
ULJS-19028,Eiyuu Densetsu Gagharv Trilogy: Umi no Oriuta,Japan,Games
UCES-01294,Buzz! Quiz World,Europe,Games
ULES-00327,Disney/Pixar Cars,Sweden,Games
ULES-00329,Disney/Pixar Cars,Finland,Games
UCES-00883,Go!Explore,Scandinavia,Applications
ULES-00746,Disney/Pixar Ratatouille,Sweden,Games
ULES-01074,Disney/Pixar WALL-E,Sweden,Games
